"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDB47","OUT046",3521.77209229332
"FDO03","OUT035",3925.72200717333
"DRK13","OUT019",610.569817414423
"FDX13","OUT010",757.06892928
"FDF52","OUT046",3129.74084076001
"FDT11","OUT013",3193.6774816
"FDB08","OUT013",2756.57285728
"FDQ28","OUT018",2294.7659211
"FDD29","OUT045",3998.39771688
"NCQ29","OUT027",6861.42428567555
"NCO02","OUT013",1114.1067759
"FDR56","OUT010",602.722951346667
"NCM54","OUT049",2157.42025843333
"FDP51","OUT035",1998.21596009333
"FDT38","OUT013",1349.84902316667
"FDZ20","OUT018",3739.98693262666
"FDJ53","OUT013",2058.93376864
"FDX13","OUT049",4151.81399388667
"FDP58","OUT035",3793.14642422
"NCK31","OUT019",159.7194278
"FDA35","OUT018",1823.45604371333
"FDV37","OUT018",3011.71114576
"NCO07","OUT027",6080.98130074
"FDA20","OUT045",3266.31581773333
"FDZ59","OUT035",2892.11160532666
"NCY17","OUT017",722.423870926667
"FDQ28","OUT035",2615.96754878
"FDV35","OUT017",2651.61033062668
"FDQ36","OUT013",598.474991993333
"FDD34","OUT018",2427.78719057333
"FDK51","OUT045",3842.50894718666
"FDV31","OUT035",2973.51779508
"FDR04","OUT035",1676.00688824
"FDR14","OUT049",955.353468286668
"DRC36","OUT010",531.27617528
"FDE39","OUT019",379.495502553333
"FDP57","OUT049",1807.19534347334
"FDE57","OUT046",2431.05946441333
"NCN18","OUT046",1976.15620843333
"NCQ05","OUT018",2244.33640924667
"FDW47","OUT035",2047.17878112666
"FDV46","OUT035",2366.50178752666
"NCP29","OUT045",993.76881888
"FDE09","OUT018",1647.35136668666
"NCU06","OUT027",6424.61629744889
"FDT19","OUT010",532.72662058
"DRF15","OUT017",2584.59052534
"DRI51","OUT013",2919.43268613333
"NCX54","OUT013",1801.53082804
"DRE01","OUT013",4121.3675813
"NCB07","OUT045",3116.57841862666
"FDU50","OUT035",1995.13437137333
"FDG40","OUT035",613.385671766666
"FDW10","OUT018",2495.45450855333
"FDX51","OUT013",3307.68452396667
"NCP17","OUT045",1000.16529264
"FDP21","OUT035",3364.89214614
"FDL04","OUT045",1680.36443827333
"FDV23","OUT013",2108.13740953333
"FDF24","OUT046",1418.95688822
"FDH56","OUT027",3041.49445152208
"FDB51","OUT049",1095.64283249333
"FDI58","OUT027",2660.41719378572
"FDR20","OUT013",744.5288526
"FDC51","OUT018",1824.11094678667
"FDB16","OUT027",2382.48249840268
"FDE40","OUT049",1043.67510070667
"NCM17","OUT035",760.911349853334
"FDU56","OUT035",3174.40483532001
"FDS32","OUT019",420.87009002
"FDX02","OUT049",3908.17065363334
"FDT39","OUT027",4141.77814741682
"FDE35","OUT017",970.9208266
"NCI42","OUT019",694.223950878231
"DRL23","OUT046",1821.79915602667
"FDA10","OUT046",1936.51305606
"FDA11","OUT013",1687.25886385334
"NCM06","OUT046",2655.70273690667
"NCT05","OUT035",4358.59820227333
"NCQ02","OUT010",566.575271166666
"NCY06","OUT049",2244.69871541333
"FDY56","OUT035",3803.64222858
"FDL02","OUT035",1818.91797310667
"NCI06","OUT035",3070.13620542667
"FDQ14","OUT045",2422.16011529333
"FDQ12","OUT017",3899.19436022667
"FDP36","OUT046",795.361921685715
"FDK21","OUT027",7052.37002938667
"FDO40","OUT045",2384.12395999334
"NCK54","OUT019",366.802811831429
"FDY09","OUT018",2645.15084999333
"NCW30","OUT049",4056.66562555333
"NCC55","OUT027",1018.29567024667
"FDE58","OUT018",1758.14747758667
"FDR39","OUT013",3161.95279959334
"FDU28","OUT049",3173.98964244
"FDH08","OUT017",3878.66901124667
"FDG35","OUT045",2796.32213817333
"FDG22","OUT049",622.818593006666
"FDC34","OUT035",2711.45811612
"FDP15","OUT018",3732.46783129333
"FDK34","OUT010",751.579297313334
"FDU45","OUT035",1983.82189673333
"FDQ04","OUT027",1062.57105954
"FDX22","OUT018",3135.52006613555
"FDB45","OUT017",1656.09243295334
"NCH43","OUT027",5990.32529954222
"DRE60","OUT046",3856.58549052667
"FDD17","OUT027",6463.76959856888
"NCM54","OUT017",2173.79931572
"NCH55","OUT013",2179.82536055333
"NCT06","OUT017",2836.0143822
"FDA48","OUT027",6124.05917475557
"FDY58","OUT027",6135.17178363333
"FDO25","OUT045",3376.83981617333
"FDN50","OUT045",1511.62424162667
"FDH35","OUT035",2840.95981144
"FDK09","OUT045",3579.81957678
"FDO16","OUT013",1445.70882099333
"FDW11","OUT045",1011.64470553333
"FDU47","OUT027",3882.58087476
"NCQ42","OUT010",402.084809339999
"FDK55","OUT027",2424.16364238268
"FDN08","OUT049",2001.51195860667
"FDT57","OUT045",3760.95858954
"FDJ12","OUT018",3094.16429861555
"DRL59","OUT017",922.187639986668
"NCN53","OUT046",563.245605366667
"FDO51","OUT010",145.665876753333
"FDK56","OUT017",3205.34316314
"FDY12","OUT035",927.077408346667
"FDU15","OUT035",632.846606286666
"FDQ19","OUT046",4139.49414165333
"DRF15","OUT045",2442.53135376667
"DRE25","OUT019",288.491254137143
"FDK57","OUT018",1756.82673012667
"FDD33","OUT010",713.705952306667
"FDR34","OUT027",6310.12784257968
"FDU04","OUT045",2169.28248413333
"FDE35","OUT019",191.386695653333
"NCD31","OUT035",2784.78422365333
"FDJ56","OUT035",1727.56555250667
"NCU53","OUT046",2818.94233808
"FDD39","OUT035",3686.85078842
"NCU17","OUT019",335.333472050952
"FDJ20","OUT046",2108.95316988666
"NCW41","OUT018",2386.82495524
"FDL52","OUT035",658.548062013333
"FDS39","OUT035",2417.52741231333
"DRJ47","OUT045",2762.95075522
"FDP13","OUT010",140.081212933333
"DRK39","OUT010",267.198611873334
"FDF28","OUT010",387.364681526666
"FDB09","OUT045",1997.31226975333
"FDM51","OUT046",1716.1218043
"DRM49","OUT018",646.29206
"DRF23","OUT013",2983.32300948666
"DRH01","OUT035",2922.60824142666
"FDH12","OUT027",2871.51557836208
"FDA28","OUT019",378.123044626666
"FDW37","OUT018",1309.08570668
"FDF02","OUT046",1812.40893476
"DRL37","OUT046",679.86695582
"NCF43","OUT046",2426.52123845333
"FDH08","OUT010",692.773910493332
"FDR34","OUT019",724.562633854422
"NCK19","OUT049",3313.233856
"NCD55","OUT018",598.209803853334
"FDT27","OUT049",3973.08644214666
"FDQ57","OUT045",2382.65194277333
"FDA47","OUT035",2779.86882199334
"DRG15","OUT027",1804.56912765455
"FDE05","OUT018",2210.83801384667
"FDN46","OUT046",1717.62333865334
"FDX27","OUT027",2551.63260591602
"FDT51","OUT045",1762.17507933333
"FDU33","OUT013",692.876732206667
"FDJ16","OUT027",1643.82385432842
"FDD20","OUT019",381.4105209
"FDT36","OUT049",602.034780466665
"DRF15","OUT027",4083.68086378026
"FDN52","OUT010",275.655625666667
"FDC22","OUT027",5213.37119220952
"FDX15","OUT045",2558.62576790667
"FDT13","OUT013",3183.12710383334
"FDU04","OUT017",2161.64316151333
"FDU31","OUT019",653.609592874421
"FDW59","OUT027",2297.92210334269
"NCO29","OUT046",2828.88523992667
"FDL15","OUT035",2594.92904554666
"FDI41","OUT049",2506.67326074666
"FDQ48","OUT049",1715.92463872667
"DRI39","OUT013",886.926206186667
"FDI08","OUT013",3986.62728280666
"FDC21","OUT049",1869.46195817334
"FDF58","OUT035",1070.77771034
"FDS08","OUT010",547.45431632
"FDE47","OUT045",1967.03397166667
"NCP18","OUT019",468.643029074421
"NCR41","OUT013",1547.94130132667
"FDA27","OUT013",4308.77305927333
"FDA43","OUT035",3257.17919968667
"FDA49","OUT045",1401.63277222
"NCE55","OUT018",2728.16445849334
"DRM49","OUT027",1299.22802723333
"FDF22","OUT027",5683.40267018667
"FDQ15","OUT018",1206.41655032
"NCS54","OUT017",2988.22185492
"NCY05","OUT013",599.9640315
"FDR45","OUT046",4116.61707610667
"FDK57","OUT049",2079.5187733
"FDF41","OUT010",752.904527826668
"FDV21","OUT046",2268.89803756667
"FDD51","OUT046",772.101716773333
"FDF33","OUT046",1887.06453392667
"FDA38","OUT046",4013.72862742
"FDR56","OUT045",3112.29554915999
"NCN41","OUT017",2083.9683147
"FDC60","OUT027",2403.26098454268
"FDB47","OUT045",3298.04906636666
"DRH01","OUT013",2978.84474991333
"FDW08","OUT046",1835.21855476667
"FDF38","OUT027",1098.02402180667
"FDY32","OUT017",2782.51764071334
"FDG34","OUT049",1889.77385167333
"FDG47","OUT019",775.294441101089
"NCF18","OUT035",3225.50196702667
"FDL39","OUT019",549.184988234421
"NCH55","OUT035",2155.10356294667
"DRJ35","OUT049",1080.15994200667
"FDS44","OUT035",4098.22586025334
"DRE01","OUT018",3675.20781066
"FDY39","OUT013",3123.73741093334
"FDY32","OUT018",2402.13775602
"FDR33","OUT027",3013.81255957238
"NCP50","OUT049",1425.68069145333
"FDZ47","OUT018",1472.32777131333
"FDU57","OUT049",2622.21856743333
"FDY44","OUT013",3386.95917721333
"DRH59","OUT018",1034.90356299333
"FDB03","OUT027",6468.67358017365
"FDY46","OUT045",3008.74201066
"FDM39","OUT045",2832.07613081333
"FDY36","OUT035",1304.52255760667
"NCM55","OUT035",3140.50838029334
"FDJ50","OUT010",177.497774753333
"DRL60","OUT013",2588.06271672667
"NCJ54","OUT049",3955.34063062
"FDX59","OUT017",611.874239186666
"FDI07","OUT013",3366.34698572
"DRF51","OUT010",135.760170933333
"FDM14","OUT017",1913.54053064572
"FDP21","OUT045",3198.65031960667
"FDE40","OUT035",1095.06875754
"FDE05","OUT035",2537.61067864
"FDM13","OUT027",3609.27675957904
"FDC34","OUT027",4310.51314976666
"NCI55","OUT018",1729.41046211333
"NCE43","OUT018",2523.99904124667
"FDW58","OUT018",1504.20649724667
"FDG60","OUT045",3704.90748416
"FDV31","OUT017",2985.33252704667
"FDR47","OUT013",3275.56903955333
"FDM60","OUT019",127.234230987619
"NCF06","OUT018",3873.92374368
"NCN26","OUT027",3139.16634308571
"FDQ59","OUT049",1524.30196136
"FDF09","OUT046",589.002011786666
"NCS06","OUT017",3997.01032284
"FDT44","OUT046",2084.25585152667
"FDI19","OUT017",4221.34524116
"FDT22","OUT017",1045.22512749333
"NCF54","OUT027",4592.53714926286
"DRG25","OUT045",2983.5886193
"FDB59","OUT017",3321.70491817334
"FDQ37","OUT017",3264.19613246666
"FDP56","OUT035",833.960196073334
"FDW44","OUT035",2931.99515588666
"FDJ26","OUT010",658.154552020001
"FDU43","OUT018",3552.68793826666
"FDW33","OUT045",1672.05168114667
"NCX53","OUT027",3750.22753901714
"FDN56","OUT010",471.283445126667
"DRF15","OUT049",2600.98775896666
"FDO33","OUT017",2059.49638549238
"FDZ39","OUT010",325.735468871429
"NCJ19","OUT017",872.295561893333
"FDU01","OUT035",3144.04238011334
"FDT12","OUT035",3796.76815428667
"NCM18","OUT018",915.155503066154
"FDP19","OUT017",2229.01455358667
"NCR42","OUT049",604.973621666666
"FDN10","OUT046",2032.26672853714
"FDG44","OUT017",971.150727340001
"FDQ10","OUT046",2935.19068518
"DRH13","OUT049",1810.32664526
"FDT52","OUT013",4162.8362685
"FDM56","OUT045",1766.25545682666
"NCO43","OUT010",327.808050373333
"NCV29","OUT035",3030.98627769333
"NCF06","OUT013",4351.40643041333
"FDO50","OUT035",1598.95975766667
"FDT59","OUT013",3906.99065629333
"FDX40","OUT027",990.866774226667
"FDE50","OUT017",3190.53537166
"FDX51","OUT017",3335.54534664
"NCD30","OUT018",1490.05092344667
"FDK15","OUT013",1739.07198948222
"FDL12","OUT045",976.72200858
"FDK46","OUT017",4395.69347120666
"DRH49","OUT010",244.308629806666
"FDQ57","OUT046",2537.39910959333
"FDY59","OUT017",1629.89107239334
"FDO09","OUT018",3842.07955057333
"NCG30","OUT035",2172.10327899333
"FDM09","OUT017",2888.59200898
"NCN17","OUT027",2800.44844952571
"NCS42","OUT013",1566.11096113333
"FDD02","OUT019",358.437944758096
"FDE34","OUT013",3105.60996284667
"FDU38","OUT045",3062.08970172
"FDB33","OUT046",2719.9231639
"NCJ29","OUT017",1548.90575701333
"FDZ27","OUT035",834.953103613334
"FDI40","OUT013",1724.01439724
"FDG22","OUT013",605.193579793333
"FDT51","OUT017",1884.49423522
"FDF20","OUT018",2977.63835730222
"FDV50","OUT035",2084.57090808666
"FDT02","OUT049",645.690531893332
"DRC49","OUT017",2484.27377354
"FDF26","OUT049",2613.79646375334
"FDV52","OUT035",2024.75947527333
"FDX59","OUT049",618.969003986666
"FDV25","OUT035",3808.03726315333
"FDW23","OUT027",1036.73864095333
"FDE53","OUT018",1580.23388854
"FDA19","OUT017",2242.83649500667
"FDH22","OUT046",2208.92485974
"NCO41","OUT013",1705.43436050667
"FDX12","OUT017",4134.45445732667
"FDF17","OUT013",3342.92593938
"FDS11","OUT045",3835.45854686
"FDR51","OUT035",2607.92082314
"FDT49","OUT010",342.408898531429
"FDC56","OUT013",2049.81235302667
"FDR13","OUT027",3068.72585713905
"FDQ60","OUT035",2056.54516675333
"FDN38","OUT049",4152.73956685334
"NCL29","OUT013",2721.43266566
"FDO13","OUT027",4420.72795068666
"FDE26","OUT018",2141.08847294667
"FDA31","OUT010",530.212604166667
"FDX14","OUT035",1297.63585530667
"FDA34","OUT045",2815.74767432667
"FDF26","OUT013",2619.85493304667
"FDE38","OUT045",2874.39830703333
"DRI11","OUT046",1977.05541572
"FDQ60","OUT027",3163.71334599905
"FDL21","OUT027",1096.66266054667
"DRC12","OUT027",5303.16474145111
"FDC47","OUT046",3886.25975266
"FDE57","OUT045",2209.89068190191
"FDT14","OUT045",1902.8157862
"NCZ53","OUT046",3262.30241972
"FDE28","OUT018",3411.30193488
"FDR19","OUT035",2482.60166122666
"NCF54","OUT019",533.154699181087
"FDZ08","OUT046",1417.61767590667
"NCJ05","OUT018",2348.10588888
"FDF59","OUT046",2168.83595426666
"NCO05","OUT035",1725.94903449334
"FDW24","OUT018",721.042491279999
"NCX42","OUT018",2507.36527107333
"NCA53","OUT035",847.57212198
"FDI45","OUT019",540.588857116327
"FDG46","OUT046",1952.80957634
"FDM20","OUT010",733.288706033334
"FDW11","OUT010",194.669324268572
"FDX08","OUT035",3060.84279148001
"NCK17","OUT035",698.824012899999
"FDK32","OUT018",2313.53923957333
"NCA42","OUT035",2715.89187806
"DRI01","OUT035",2936.47818702666
"NCL55","OUT049",4324.55462763999
"DRE25","OUT018",1408.020524
"FDD14","OUT017",3102.36465390667
"FDB10","OUT046",4062.30808081333
"DRN11","OUT035",2521.55821844666
"FDP38","OUT018",743.229033453332
"NCA30","OUT017",3233.86965265333
"FDT15","OUT017",3145.63213296667
"NCP55","OUT018",801.599897
"FDF12","OUT035",2586.58876868667
"FDM21","OUT018",3538.20461332
"FDX56","OUT035",3480.02075079999
"FDF10","OUT017",2541.32766249333
"FDT32","OUT045",3010.17532270667
"FDM51","OUT018",1513.96246464667
"NCR50","OUT018",2345.84489866
"FDI19","OUT049",4161.27037348
"FDX21","OUT017",1850.26736584667
"FDR31","OUT035",2499.5180635
"FDY02","OUT013",4331.69271382666
"NCA29","OUT045",2698.84475705333
"NCX17","OUT046",3645.98487215333
"FDM12","OUT045",3230.32442300667
"FDI53","OUT027",4299.11587545682
"NCU30","OUT049",2811.50386512667
"FDC56","OUT027",3215.56664895904
"FDK27","OUT018",1821.40513558667
"NCK18","OUT017",2873.24565188
"FDB52","OUT019",765.112916534422
"DRG25","OUT027",5210.14284214666
"FDZ13","OUT049",899.067379893334
"FDB57","OUT019",716.038640581088
"FDR40","OUT046",1427.5987059
"NCO14","OUT019",132.690433453333
"NCN19","OUT045",3028.98150950667
"FDQ28","OUT019",475.287184428398
"FDO13","OUT018",2479.51629964
"FDK48","OUT013",1369.24442077333
"FDU07","OUT018",2291.52977800667
"FDW20","OUT046",1954.25704773333
"FDV12","OUT010",310.507668558096
"FDH24","OUT013",2713.22727988
"FDV59","OUT049",3713.05747538
"FDK57","OUT045",1895.42920126
"FDL16","OUT027",1187.72287262333
"NCQ17","OUT046",2681.18541075334
"FDJ15","OUT018",2776.29762614667
"FDX24","OUT049",1595.43878533333
"FDT47","OUT046",1679.07959962667
"FDT10","OUT049",1043.03313634667
"FDZ37","OUT018",1328.3026255
"FDW43","OUT027",6298.65568690635
"DRN36","OUT017",1670.75838684
"FDJ14","OUT045",1281.17337328
"FDA32","OUT013",3662.27584409999
"FDJ38","OUT019",776.565830587755
"FDQ57","OUT017",2535.09428754
"NCQ41","OUT019",607.165448854421
"FDG56","OUT049",1028.08266392667
"DRC13","OUT027",3461.14534356978
"FDV55","OUT035",2517.40189536666
"FDQ49","OUT045",2445.60861478667
"FDE29","OUT010",195.280994728572
"FDR03","OUT013",3551.13096496667
"FDD45","OUT049",1606.58043788667
"FDN38","OUT010",765.807243573334
"FDT56","OUT046",983.592687293334
"FDT48","OUT045",3231.5844717
"FDU03","OUT049",3102.63643346668
"FDC56","OUT010",373.311774086667
"NCO43","OUT027",2667.57090407904
"FDQ27","OUT017",1746.99146594667
"FDR03","OUT046",3587.34003190666
"DRH23","OUT010",166.605087013333
"FDG22","OUT045",612.099057653333
"NCJ42","OUT013",1681.26484082953
"FDR24","OUT046",1584.27234282667
"FDW60","OUT035",3018.47809283333
"FDJ08","OUT013",3272.52291578
"DRL59","OUT018",772.619442853332
"FDG60","OUT010",727.898167300001
"FDW27","OUT017",3045.85410214
"FDX14","OUT018",1159.63608852667
"FDC20","OUT013",956.971961506668
"NCS29","OUT018",3590.38224965333
"FDJ56","OUT046",1721.01197214001
"FDB20","OUT019",231.054206795238
"FDL28","OUT027",6328.82237894699
"FDW01","OUT018",2255.89212282
"FDL03","OUT046",3351.40554598666
"FDX22","OUT049",3580.99848664666
"FDJ21","OUT035",2526.05525358
"FDR31","OUT045",2384.63200978
"FDG21","OUT035",2621.95553204667
"FDS22","OUT027",1275.97531732667
"FDK08","OUT035",1722.69560279333
"FDE17","OUT018",2249.45019711333
"NCN30","OUT017",1668.80115677334
"FDT50","OUT046",1680.00934494
"NCX42","OUT049",2811.72084934667
"FDJ12","OUT035",3524.19653641333
"NCA18","OUT027",3134.77168579904
"FDP23","OUT019",660.324651934422
"FDX12","OUT013",4108.28845074667
"FDN40","OUT018",2301.32473909333
"FDV48","OUT035",1391.54081994667
"NCY54","OUT013",2925.10736611333
"FDL16","OUT010",147.464491066667
"FDR45","OUT018",3641.03305123333
"FDJ52","OUT046",2750.7923151
"DRG01","OUT017",1366.32848309334
"FDP52","OUT013",3930.8762091
"FDU58","OUT017",3192.6657985
"FDL02","OUT045",1680.68047134
"FDG28","OUT013",4156.43171636667
"FDA19","OUT035",2222.56392809333
"FDW46","OUT027",1847.65367917333
"NCD43","OUT049",1787.69022202667
"DRG39","OUT013",916.078392346667
"NCF55","OUT049",641.962651113333
"FDJ07","OUT046",2036.24246129333
"FDE08","OUT046",2571.06877094667
"FDP56","OUT019",162.916954493333
"FDT45","OUT045",850.505681166667
"FDF17","OUT018",2910.31736628889
"FDX44","OUT046",1512.50121119333
"FDM28","OUT027",4878.59419104286
"FDI36","OUT049",3353.63977104667
"FDS07","OUT045",1824.66609082667
"FDD36","OUT045",1879.56489614667
"FDW11","OUT046",1032.18214988
"FDN40","OUT049",2640.19669877334
"NCQ18","OUT049",1701.35948696
"NCQ54","OUT017",2888.76343028666
"NCS42","OUT045",1448.60715936
"DRH39","OUT010",222.69458686
"FDC09","OUT027",2831.48238622571
"FDT08","OUT010",472.705860246666
"FDC08","OUT035",3880.00158775333
"FDT20","OUT017",657.153632686667
"FDS35","OUT035",1120.57670959333
"FDX58","OUT018",2739.48871779334
"FDW58","OUT046",1677.17510092
"DRD27","OUT046",1583.70332795334
"FDH32","OUT019",290.49129514381
"FDS26","OUT035",4366.50011641333
"FDQ31","OUT046",1486.70292595333
"FDP11","OUT018",3265.92619157333
"FDD58","OUT017",1718.6714854
"FDM33","OUT045",3460.15030489333
"FDZ16","OUT049",3279.43005813999
"NCS29","OUT010",769.120508499999
"NCM18","OUT019",189.262549526667
"FDP11","OUT049",3715.15305868666
"NCC42","OUT017",2411.40185257333
"DRM23","OUT046",2903.50564046667
"NCN55","OUT027",6568.59014178699
"FDK46","OUT013",4356.13119134
"FDR01","OUT046",3380.36558226666
"NCA05","OUT045",2428.09785285334
"NCP43","OUT017",3058.68371304667
"FDR12","OUT010",515.885098613334
"FDQ01","OUT013",3997.12721512667
"FDM13","OUT046",2281.46703216
"FDQ19","OUT017",4110.08870736667
"FDK56","OUT019",574.914296594422
"NCX06","OUT010",552.71500186
"FDO56","OUT027",3088.13343081541
"FDU45","OUT045",1798.41013466666
"FDI16","OUT019",172.098136753333
"FDL32","OUT046",1964.45963377334
"FDA07","OUT046",2117.47512137333
"FDA14","OUT045",2374.80675479333
"FDV46","OUT027",3679.61197937524
"NCO07","OUT035",3659.32481876
"NCP41","OUT046",1810.23352203334
"FDY60","OUT018",2089.76547968667
"FDN38","OUT017",4210.22247513334
"FDO15","OUT046",1303.7785483
"FDT60","OUT013",2087.62324599333
"FDA55","OUT035",3839.8933075
"FDE02","OUT010",291.596808486667
"DRJ39","OUT049",3793.03943016
"FDV34","OUT035",1292.33879489333
"FDS20","OUT027",5163.05893830444
"FDF02","OUT027",2824.29653998571
"FDW40","OUT017",2463.52664658
"NCB43","OUT046",3199.18606667334
"FDR58","OUT017",1589.02147203334
"DRJ59","OUT035",694.33998306
"NCD30","OUT017",1741.15373154667
"FDE14","OUT017",1696.00312999516
"FDC28","OUT018",1582.12165347333
"FDU16","OUT018",1273.69639489333
"NCD19","OUT035",982.030787073334
"FDU21","OUT046",622.227939633332
"FDV59","OUT027",5946.74569344222
"FDU03","OUT045",2930.5373424
"FDC33","OUT010",807.143059286667
"NCR42","OUT035",616.319319726667
"DRH59","OUT035",1303.98197239333
"NCM31","OUT035",2448.03239310666
"FDS50","OUT035",3888.20695134
"FDP39","OUT046",907.288367586668
"FDQ55","OUT013",2015.32264800667
"FDV36","OUT019",384.334581339999
"FDI05","OUT027",2166.55711109524
"FDS45","OUT027",2841.70561206571
"FDA39","OUT045",609.606258066667
"FDC37","OUT010",336.405348226667
"FDJ60","OUT027",4558.76762108
"DRQ35","OUT046",2104.64262533333
"NCJ06","OUT046",2057.32089033333
"NCY42","OUT018",2188.43162451334
"DRM37","OUT049",3306.46180446
"FDR14","OUT045",828.566283953333
"FDE51","OUT049",763.774178886668
"FDT33","OUT017",2874.47214425333
"FDR08","OUT013",1832.50011238953
"FDE36","OUT010",496.357606286666
"FDL22","OUT019",284.182770393334
"FDR44","OUT013",2083.56252862286
"FDI56","OUT019",281.325756013334
"FDE47","OUT010",389.675606746667
"FDV27","OUT010",313.95306308
"FDV10","OUT049",710.810721006666
"FDC40","OUT045",1267.66009674
"NCX41","OUT013",3596.28576509333
"NCQ38","OUT027",2792.57043760571
"FDV12","OUT027",2668.25061929905
"FDE52","OUT017",1561.13699126667
"FDG20","OUT027",4813.41411321952
"FDV16","OUT027",987.91423974
"FDI32","OUT017",1991.70289841238
"FDJ32","OUT049",1079.20751510667
"FDN39","OUT018",2540.46807030667
"FDY34","OUT017",2873.35814988666
"FDC14","OUT035",711.788181986666
"FDA55","OUT017",3847.01108678666
"FDZ50","OUT010",552.344538058095
"DRG13","OUT049",2856.94662375333
"FDP01","OUT013",2469.42596748001
"NCG54","OUT017",2956.54508832
"FDM13","OUT045",2096.32031556191
"NCO18","OUT027",4842.59176940001
"NCW41","OUT013",2716.34965994667
"FDM52","OUT027",4152.48030116285
"NCF55","OUT035",646.768684026667
"FDT09","OUT046",2255.06335717333
"NCM19","OUT035",1896.17165703334
"FDW12","OUT018",2194.56359812667
"FDP15","OUT019",750.776933127755
"FDK36","OUT045",771.834486846667
"FDZ25","OUT035",2938.14854606666
"NCW06","OUT049",3282.03340272
"FDW60","OUT046",3066.0043394
"DRC49","OUT013",2496.27348694
"NCT17","OUT035",3284.51042284667
"NCN06","OUT018",2480.53333133333
"FDC45","OUT013",2921.34370968
"DRJ47","OUT019",530.311378087755
"NCF06","OUT045",4082.06569581333
"FDE21","OUT010",355.304170000001
"DRG27","OUT013",638.996401146666
"FDW40","OUT049",2426.15074294666
"NCO53","OUT046",3158.72864090001
"FDE23","OUT049",772.11421162
"FDQ16","OUT046",1876.90271704
"FDS26","OUT045",4047.54880396
"FDZ13","OUT010",156.473963506667
"FDS14","OUT049",2670.00407652001
"FDC10","OUT045",1873.38946798667
"FDY16","OUT049",3166.82982898001
"FDJ20","OUT035",2146.41693692667
"FDV43","OUT035",740.497411406667
"FDZ32","OUT027",2822.48753919238
"FDR23","OUT046",2964.30418836
"FDN24","OUT035",931.489154500001
"FDE34","OUT027",5047.95095125112
"FDU31","OUT013",3676.74927081999
"FDW33","OUT018",1608.53939903333
"FDU26","OUT046",2023.05420929048
"FDE20","OUT027",4566.38622622333
"NCW05","OUT035",1840.6946488
"FDB22","OUT018",2300.78180138667
"FDO56","OUT046",1995.91955248381
"FDA19","OUT027",3503.19850747905
"DRI39","OUT045",882.413524753333
"FDH52","OUT018",901.219265979487
"FDZ50","OUT035",3119.34046773334
"NCN42","OUT035",2540.12655929333
"FDB53","OUT013",2539.62914011333
"DRG11","OUT017",1883.64992789905
"DRK11","OUT027",4225.38394649073
"FDQ60","OUT017",2080.78792126
"FDT36","OUT017",604.540252446666
"DRG25","OUT018",2808.47333586889
"DRJ23","OUT046",3274.54563837334
"FDG05","OUT035",2714.26479602
"NCK06","OUT018",1804.55156264
"FDU52","OUT017",2611.57326878
"FDW07","OUT018",1310.23259156667
"NCM17","OUT045",711.046636140001
"FDA22","OUT045",2705.02480142666
"NCA41","OUT018",2932.81405659667
"FDF38","OUT035",741.298391
"FDH52","OUT046",1063.03252552
"FDY58","OUT019",688.197525587754
"FDZ16","OUT045",3081.63048785333
"NCM18","OUT017",1068.14307316
"FDA22","OUT018",2505.63780858667
"NCJ43","OUT035",3001.64864404
"FDI34","OUT027",6379.7892241619
"FDG56","OUT046",1053.78820322667
"FDS34","OUT046",2015.93844959714
"DRC01","OUT035",872.464009293334
"FDQ04","OUT035",681.685433166666
"FDK04","OUT035",998.375688819999
"FDT51","OUT049",1866.68071183334
"FDV26","OUT017",3307.46578647333
"FDS04","OUT049",2407.22926178
"FDW43","OUT018",3414.19090766
"FDQ28","OUT010",466.660107733333
"NCK06","OUT017",2066.77906758667
"FDS23","OUT018",1934.16138388
"FDZ36","OUT019",595.667682074423
"FDE56","OUT018",924.485382366666
"FDW10","OUT027",4748.20490981668
"NCN14","OUT045",2966.92408916667
"NCQ18","OUT045",1560.99328943334
"FDW08","OUT017",1876.57452202667
"FDU43","OUT035",4047.55679356
"FDR33","OUT010",338.52221494
"FDM24","OUT010",469.475198906666
"NCZ05","OUT046",1771.58580724
"NCV41","OUT035",1931.80303150667
"FDV11","OUT018",2640.16560591333
"NCY05","OUT035",671.47155072
"FDV44","OUT018",2845.58707705333
"FDW32","OUT049",1432.62957947333
"NCU18","OUT027",3647.98218251532
"NCC43","OUT035",4252.22200467333
"FDW19","OUT013",1894.76379334222
"FDN31","OUT035",3264.02309104667
"FDI48","OUT045",815.60706398
"FDS24","OUT017",1429.33769076182
"FDF46","OUT049",2014.84216234
"DRG23","OUT017",2592.40726146667
"FDG14","OUT018",2291.31097393333
"NCY30","OUT049",3071.69120352
"FDO28","OUT018",1822.51877486
"DRD24","OUT035",2446.83324292
"FDI33","OUT049",1567.37724615333
"FDN32","OUT046",3175.38507046667
"FDR16","OUT045",3370.71072769333
"FDF26","OUT046",2630.17112676001
"NCN29","OUT018",700.436491726667
"FDE20","OUT045",2678.27149266667
"FDA46","OUT046",3278.45506062
"FDU28","OUT045",2987.87872379333
"FDQ48","OUT045",1600.37990906667
"FDV36","OUT013",2006.66311687619
"FDR14","OUT018",788.746561419999
"FDP23","OUT017",3690.14068376667
"FDP56","OUT013",877.51361404
