"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"DRC49","OUT049",2092.77524268555
"FDL15","OUT045",2393.69662662042
"FDN32","OUT019",405.422807177033
"DRH59","OUT027",1898.94392305235
"NCU29","OUT049",2486.39413067037
"FDR37","OUT019",418.724191994475
"FDS14","OUT018",2314.39221254254
"FDU02","OUT027",5891.59929487382
"FDJ08","OUT035",3239.14713840081
"NCZ06","OUT045",3780.62776846753
"FDO31","OUT049",1360.59815225273
"FDH31","OUT018",1433.51579119721
"FDS58","OUT017",2544.97068502092
"NCA53","OUT027",1422.35008883451
"FDF50","OUT046",3123.85296729542
"NCW42","OUT049",3701.04837101884
"NCQ17","OUT045",2508.56227623885
"FDK51","OUT018",3569.34608835334
"NCW41","OUT010",368.542948062198
"NCR29","OUT017",920.147015027478
"FDB08","OUT019",336.965950070173
"FDA40","OUT027",2167.87086925989
"FDL14","OUT018",2320.04771501607
"FDB47","OUT046",3490.64627323862
"FDO03","OUT035",4023.86112847615
"DRK13","OUT019",343.179210793702
"FDX13","OUT010",971.740516096024
"FDF52","OUT046",3199.86218784617
"FDT11","OUT013",3148.95351327385
"FDB08","OUT013",2550.60847853891
"FDQ28","OUT018",2325.30869625879
"FDD29","OUT045",3876.02359900565
"NCQ29","OUT027",5994.30799908991
"NCO02","OUT013",1052.24052353744
"FDR56","OUT010",356.020077670272
"NCM54","OUT049",2073.99338296121
"FDP51","OUT035",1964.99772829687
"FDT38","OUT013",1317.37104785753
"FDZ20","OUT018",3651.27223972551
"FDJ53","OUT013",1923.62182524519
"FDX13","OUT049",4218.11515919299
"FDP58","OUT035",3629.39071297505
"NCK31","OUT019",117.040732349074
"FDA35","OUT018",1837.70542910682
"FDV37","OUT018",2998.59265125543
"NCO07","OUT027",5505.78161123549
"FDA20","OUT045",3129.50958892642
"FDZ59","OUT035",2990.51035050608
"NCY17","OUT017",703.937528708838
"FDQ28","OUT035",2607.10419538853
"FDV35","OUT017",2518.30273150214
"FDQ36","OUT013",682.414721582788
"FDD34","OUT018",2320.04771501607
"FDK51","OUT045",3972.17063146253
"FDV31","OUT035",2990.51035050608
"FDR04","OUT035",1658.11510039323
"FDR14","OUT049",876.150938330601
"DRC36","OUT010",210.837207720108
"FDE39","OUT019",535.63804229451
"FDP57","OUT049",1664.14824257807
"FDE57","OUT046",2096.96711048017
"NCN18","OUT046",1732.92271734242
"NCQ05","OUT018",2218.48345021508
"FDW47","OUT035",1964.99772829687
"FDV46","OUT035",2165.13809158891
"NCP29","OUT045",993.309637257353
"FDE09","OUT018",1503.2933826996
"NCU06","OUT027",5935.99375838687
"FDT19","OUT010",197.760300487296
"DRF15","OUT017",2398.490296653
"DRI51","OUT013",2926.69873883849
"NCX54","OUT013",1652.22864212379
"DRE01","OUT013",3940.59255837141
"NCB07","OUT045",3060.64799202124
"FDU50","OUT035",1925.77484796094
"FDG40","OUT035",768.005628117257
"FDW10","OUT018",2560.08824995607
"FDX51","OUT013",3177.25990989355
"NCP17","OUT045",975.698039364687
"FDP21","OUT035",3264.24768437925
"FDL04","OUT045",1572.13898286959
"FDV23","OUT013",2062.07378250694
"FDF24","OUT046",1342.0561027394
"FDH56","OUT027",3137.55179219042
"FDB51","OUT049",1004.96080769354
"FDI58","OUT027",2513.38735663356
"FDR20","OUT013",764.448089539503
"FDC51","OUT018",1816.01255558834
"FDB16","OUT027",2172.10841721775
"FDE40","OUT049",995.067757262154
"NCM17","OUT035",766.587673601586
"FDU56","OUT035",3297.76644604811
"FDS32","OUT019",482.417657336852
"FDX02","OUT049",3714.34975583628
"FDT39","OUT027",3926.17462834244
"FDE35","OUT017",920.147015027478
"NCI42","OUT019",721.30743854792
"DRL23","OUT046",1612.27463442182
"FDA10","OUT046",2025.91371913969
"FDA11","OUT013",1583.28793629404
"NCM06","OUT046",2509.19993718659
"NCT05","OUT035",4169.07809789061
"NCQ02","OUT010",379.704513320357
"NCY06","OUT049",2116.53259327836
"FDY56","OUT035",3787.0330287665
"FDL02","OUT035",1700.24153077534
"NCI06","OUT035",3022.68602122575
"FDQ14","OUT045",2396.08152772162
"FDQ12","OUT017",3814.4365447325
"FDP36","OUT046",782.05968743217
"FDK21","OUT027",6009.14744558718
"FDO40","OUT045",2412.65351391139
"NCK54","OUT019",546.554526010752
"FDY09","OUT018",2636.65792986635
"NCW30","OUT049",4153.35051246286
"NCC55","OUT027",1338.40109577209
"FDE58","OUT018",1628.46597286451
"FDR39","OUT013",3178.70341487206
"FDU28","OUT049",3193.00791642753
"FDH08","OUT017",3725.47242368086
"FDG35","OUT045",2790.63420927675
"FDG22","OUT049",699.837083229632
"FDC34","OUT035",2661.81784296741
"FDP15","OUT018",3763.7452063802
"FDK34","OUT010",826.993147470689
"FDU45","OUT035",1970.6532307704
"FDQ04","OUT027",1310.09469915239
"FDX22","OUT018",3212.86514336834
"FDB45","OUT017",1475.78031868193
"NCH43","OUT027",5544.80128990961
"DRE60","OUT046",3661.28661329485
"FDD17","OUT027",5932.60016004699
"NCM54","OUT017",2031.51090143419
"NCH55","OUT013",2107.88359419642
"NCT06","OUT017",2555.88716873717
"FDA48","OUT027",5709.50719568417
"FDY58","OUT027",5932.90852329218
"FDO25","OUT045",3392.15832005115
"FDN50","OUT045",1423.87589991894
"FDH35","OUT035",2644.74387667019
"FDK09","OUT045",3680.53545511013
"FDO16","OUT013",1319.42308803476
"FDW11","OUT045",989.072089299493
"FDU47","OUT027",3443.90718539968
"NCQ42","OUT010",463.643785463939
"FDK55","OUT027",2175.37901859009
"FDN08","OUT049",1899.21408451045
"FDT57","OUT045",3752.80459300444
"FDJ12","OUT018",3212.86514336834
"DRL59","OUT017",834.81091527612
"NCN53","OUT046",674.765117829765
"FDO51","OUT010",53.9711970065327
"FDK56","OUT017",3097.55838091075
"FDY12","OUT035",906.563537297295
"FDU15","OUT035",768.005628117257
"FDQ19","OUT046",3929.415036967
"DRF15","OUT045",2410.50320088968
"DRE25","OUT019",431.878506982062
"FDK57","OUT018",1682.24862566405
"FDD33","OUT010",988.399858604683
"FDR34","OUT027",5932.90852329218
"FDU04","OUT045",1992.36650642461
"FDE35","OUT019",197.475260531738
"NCD31","OUT035",2670.86476550926
"FDJ56","OUT035",1706.39901335631
"NCU53","OUT046",2550.60847853891
"FDD39","OUT035",3571.03797241999
"NCU17","OUT019",466.95304702371
"FDJ20","OUT046",2040.91500953283
"NCW41","OUT018",2306.05294359006
"FDL52","OUT035",766.587673601586
"FDS39","OUT035",2183.95488496587
"DRJ47","OUT045",2799.17033724995
"FDP13","OUT010",38.9699066133926
"DRK39","OUT010",351.100763364942
"FDF28","OUT010",495.719042154294
"FDB09","OUT045",2014.05937994309
"FDM51","OUT046",1599.85992248381
"DRM49","OUT018",524.911231787461
"DRF23","OUT013",2862.37531252412
"DRH01","OUT035",2975.28458252831
"FDH12","OUT027",2710.71260405284
"FDA28","OUT019",495.719042154294
"FDW37","OUT018",1165.03667177894
"FDF02","OUT046",1663.14512584004
"DRL37","OUT046",680.337597141498
"NCF43","OUT046",2091.31160800664
"FDH08","OUT010",910.761818889112
"FDR34","OUT019",921.678302605354
"NCK19","OUT049",3166.46386547058
"NCD55","OUT018",530.788849248142
"FDT27","OUT049",3814.93884987347
"FDQ57","OUT045",2401.73703019515
"FDA47","OUT035",2665.90264964431
"DRG15","OUT027",1727.10555534206
"FDE05","OUT018",2207.56696649884
"FDN46","OUT046",1637.22735173065
"FDX27","OUT027",2150.94964424364
"FDT51","OUT045",1674.13192497634
"FDU33","OUT013",682.414721582788
"FDJ16","OUT027",1664.33729029991
"FDD20","OUT019",501.374544627824
"FDT36","OUT049",707.482965573543
"DRF15","OUT027",3798.54295481392
"FDN52","OUT010",348.940339848373
"FDC22","OUT027",5140.99235453912
"FDX15","OUT045",2504.47746956196
"FDT13","OUT013",3235.87921754085
"FDU04","OUT017",2023.11941273315
"FDU31","OUT019",681.079234650111
"FDW59","OUT027",2132.69831972167
"NCO29","OUT046",2584.57037763214
"FDL15","OUT035",2551.03700002587
"FDI41","OUT049",2459.57985522273
"FDQ48","OUT049",1608.50892156576
"DRI39","OUT013",864.006860291696
"FDI08","OUT013",4060.66353757462
"FDC21","OUT049",1758.14370261414
"FDF58","OUT035",1039.1585275301
"FDS08","OUT010",205.714381264172
"FDE47","OUT045",2019.71488241662
"NCP18","OUT019",333.423019860889
"NCR41","OUT013",1580.90303519284
"FDA27","OUT013",4132.64970339311
"FDA43","OUT035",3239.14713840081
"FDA49","OUT045",1293.61271111567
"NCE55","OUT018",2621.9000871751
"DRM49","OUT027",1330.38565078437
"FDF22","OUT027",5516.49489328992
"FDQ15","OUT018",1099.70880017347
"NCS54","OUT017",2883.50802082808
"NCY05","OUT013",693.178464018069
"FDR45","OUT046",3993.53526161956
"FDK57","OUT049",2076.37828406241
"FDF41","OUT010",967.655709419127
"FDV21","OUT046",2102.22809172289
"FDD51","OUT046",731.229865511335
"FDF33","OUT046",1667.2242341274
"FDA38","OUT046",3965.22886499986
"FDR56","OUT045",3092.7232487116
"NCN41","OUT017",2044.81228625163
"FDC60","OUT027",2143.80202059806
"FDB47","OUT045",3420.29367431887
"DRH01","OUT013",2888.29680804261
"FDW08","OUT046",1648.1438354469
"FDF38","OUT027",1339.81905028776
"FDY32","OUT017",2609.17644244827
"FDG34","OUT049",1692.44521939911
"FDG47","OUT019",974.096066132572
"NCF18","OUT035",3217.9883654267
"FDL39","OUT019",343.719132258474
"NCH55","OUT035",2177.05525582207
"DRJ35","OUT049",986.464438343444
"FDS44","OUT035",4051.33768344992
"DRE01","OUT018",3510.38406088397
"FDY39","OUT013",3171.55579122648
"FDY32","OUT018",2416.87735226885
"FDR33","OUT027",2991.2204290514
"NCP50","OUT049",1343.05921947743
"FDZ47","OUT018",1359.46820602901
"FDU57","OUT049",2480.73862819684
"FDY44","OUT013",3188.17639360979
"DRH59","OUT018",880.407070762207
"FDB03","OUT027",5936.16720973226
"FDY46","OUT045",3108.35081595231
"FDM39","OUT045",2822.54718185348
"FDY36","OUT035",1182.6904986207
"NCM55","OUT035",3297.76644604811
"FDJ50","OUT010",167.917313151714
"DRL60","OUT013",2459.24876223833
"NCJ54","OUT049",3830.89568288712
"FDX59","OUT017",736.47775187728
"FDI07","OUT013",3323.40405055821
"DRF51","OUT010",21.8914917789624
"FDM14","OUT017",1633.53084559632
"FDP21","OUT045",3106.9073109738
"FDE40","OUT035",1049.93491733234
"FDE05","OUT035",2559.0774036006
"FDM13","OUT027",3404.68430506374
"FDC34","OUT027",4030.88754605949
"NCI55","OUT018",1794.85378261423
"NCE43","OUT018",2682.54027694599
"FDW58","OUT018",1385.00864223109
"FDG60","OUT045",3596.61181288056
"FDV31","OUT017",2863.92288340917
"FDR47","OUT013",3149.77446281391
"FDM60","OUT019",53.9711970065327
"NCF06","OUT018",3481.25851912034
"NCN26","OUT027",3137.55179219042
"FDQ59","OUT049",1403.16090359945
"FDF09","OUT046",676.016826926544
"NCS06","OUT017",3857.03077570916
"FDT44","OUT046",1895.82606667122
"FDI19","OUT017",3804.51074049259
"FDT22","OUT017",1024.06254356589
"NCF54","OUT027",4357.19515249696
"DRG25","OUT045",3141.76926802829
"FDB59","OUT017",3104.8915739834
"FDQ37","OUT017",3091.40089832978
"FDP56","OUT035",851.231349057827
"FDW44","OUT035",3015.61089648452
"FDJ26","OUT010",676.994427973213
"FDU43","OUT018",3438.38977819608
"FDW33","OUT045",1593.29775584371
"NCX53","OUT027",3405.87756085803
"FDN56","OUT010",279.198849131813
"DRF15","OUT049",2452.39449081969
"FDO33","OUT017",1867.64808669967
"FDZ39","OUT010",494.757463535962
"NCJ19","OUT017",896.879914661282
"FDU01","OUT035",3265.69118935776
"FDT12","OUT035",3765.49374980311
"NCM18","OUT018",845.342018288655
"FDP19","OUT017",2029.81099585849
"NCR42","OUT049",717.376016004933
"FDN10","OUT046",1895.82606667122
"FDG44","OUT017",891.840618407784
"FDQ10","OUT046",2939.53960571507
"DRH13","OUT049",1659.34777927623
"FDT52","OUT013",3968.43471564112
"FDM56","OUT045",1684.90831477858
"NCO43","OUT010",481.95433741685
"NCV29","OUT035",3001.42683422232
"NCF06","OUT013",4112.70357039361
"FDO50","OUT035",1468.94454738587
"FDT59","OUT013",3989.27700359726
"FDX40","OUT027",1334.16354781423
"FDE50","OUT017",3164.20426823928
"FDX51","OUT017",3137.66021728233
"NCD30","OUT018",1332.4998286771
"FDK15","OUT013",1652.22864212379
"FDL12","OUT045",989.072089299493
"FDK46","OUT017",4049.20085359773
"DRH49","OUT010",320.443461190258
"FDQ57","OUT046",2472.0896291149
"FDY59","OUT017",1443.71232251123
"FDO09","OUT018",3626.97025494755
"NCG30","OUT035",2139.32449665819
"FDM09","OUT017",2863.92288340917
"NCN17","OUT027",2710.71260405284
"NCS42","OUT013",1388.85640204397
"FDD02","OUT019",546.554526010752
"FDE34","OUT013",3199.86218784617
"FDU38","OUT045",3081.80676499536
"FDB33","OUT046",2570.57560620612
"NCJ29","OUT017",1366.33392454595
"FDZ27","OUT035",856.886851531358
"FDI40","OUT013",1594.20442001028
"FDG22","OUT013",685.532581674157
"FDT51","OUT017",1704.88483128488
"FDF20","OUT018",2991.06931740844
"FDV50","OUT035",2142.16192784884
"FDT02","OUT049",713.138468047074
"DRC49","OUT017",2413.99356715358
"FDF26","OUT049",2480.73862819684
"FDV52","OUT035",1932.92247160652
"FDX59","OUT049",711.720513531403
"FDV25","OUT035",3710.31444935297
"FDW23","OUT027",1310.09469915239
"FDE53","OUT018",1422.59930748097
"FDA19","OUT017",2051.71191539543
"FDH22","OUT046",2065.68752236636
"NCO41","OUT013",1599.85992248381
"FDX12","OUT017",3816.30990165359
"FDF17","OUT013",3123.85296729542
"FDS11","OUT045",3618.77617164481
"FDR51","OUT035",2538.42061073393
"FDT49","OUT010",495.259443643404
"FDC56","OUT013",1923.62182524519
"FDR13","OUT027",3143.20729466395
"FDQ60","OUT035",1982.1706916237
"FDN38","OUT049",4147.40747846425
"NCL29","OUT013",2578.91487515861
"FDO13","OUT027",4034.97235273638
"FDE26","OUT018",2234.53534385074
"FDA31","OUT010",197.760300487296
"FDX14","OUT035",1193.46688842293
"FDA34","OUT045",2857.57713647049
"FDF26","OUT013",2509.19993718659
"FDE38","OUT045",2702.75368198154
"DRI11","OUT046",1877.72421855193
"FDQ60","OUT027",3109.24539557073
"FDL21","OUT027",1323.38715801199
"DRC12","OUT027",5194.17481955262
"FDC47","OUT046",3844.64165439286
"FDE57","OUT045",2026.61451156042
"FDT14","OUT045",1864.6909389651
"NCZ53","OUT046",3177.25990989355
"FDE28","OUT018",3508.05018602201
"FDR19","OUT035",2549.33709445017
"NCF54","OUT019",210.376689779236
"FDZ08","OUT046",1336.40060026587
"NCJ05","OUT018",2223.51850159641
"FDF59","OUT046",2102.22809172289
"NCO05","OUT035",1721.40030374945
"FDW24","OUT018",644.782472965741
"NCX42","OUT018",2506.62947674076
"NCA53","OUT035",836.217411297731
"FDI45","OUT019",223.678074596678
"FDG46","OUT046",1890.5650854285
"FDM20","OUT010",816.076663754446
"FDW11","OUT010",221.544109193572
"FDX08","OUT035",3047.78656720419
"NCK17","OUT035",772.243176075116
"FDK32","OUT018",2212.82794774155
"NCA42","OUT035",2671.55815211784
"DRI01","OUT035",3002.77002960795
"NCL55","OUT049",4103.30857261541
"DRE25","OUT018",1229.02557973257
"FDD14","OUT017",3124.10243186771
"FDB10","OUT046",3922.38092848306
"DRN11","OUT035",2525.57974385736
"FDP38","OUT018",644.782472965741
"NCA30","OUT017",3161.26215823066
"FDT15","OUT017",3171.1789789512
"NCP55","OUT018",698.026220122572
"FDF12","OUT035",2553.42190112707
"FDM21","OUT018",3685.1330864253
"FDX56","OUT035",3588.55053144056
"FDF10","OUT017",2422.74962735326
"FDT32","OUT045",3060.64799202124
"FDM51","OUT018",1433.51579119721
"NCR50","OUT018",2212.74211179418
"FDI19","OUT049",3993.65570091283
"FDX21","OUT017",1624.05066215225
"FDR31","OUT035",2553.42190112707
"FDY02","OUT013",4234.59973040847
"NCA29","OUT045",2833.16997710063
"NCX17","OUT046",3752.72036165475
"FDM12","OUT045",3092.7232487116
"FDI53","OUT027",4019.97106234324
"NCU30","OUT049",2564.91298009439
"FDC56","OUT027",3314.71599174238
"FDK27","OUT018",1816.01255558834
"NCK18","OUT017",2742.17524199275
"FDB52","OUT019",1014.38128372441
"DRG25","OUT027",5196.55972065382
"FDZ13","OUT049",806.475298898003
"FDB57","OUT019",876.306128790355
"FDR40","OUT046",1342.90746270351
"NCO14","OUT019",53.9711970065327
"NCN19","OUT045",3053.70357003748
"FDQ28","OUT019",376.188830406109
"FDO13","OUT018",2314.39221254254
"FDK48","OUT013",1340.63814822373
"FDU07","OUT018",2201.91146402531
"FDW20","OUT046",2040.91500953283
"FDV12","OUT010",452.236511923036
"FDH24","OUT013",2563.41160465803
"FDV59","OUT049",3498.35469948977
"FDK57","OUT045",1864.6909389651
"FDL16","OUT027",1367.29536632277
"NCQ17","OUT046",2578.91487515861
"FDJ15","OUT018",2932.99754169214
"FDX24","OUT049",1480.53930156473
"FDT47","OUT046",1554.98153967435
"FDT10","OUT049",995.067757262154
"FDZ37","OUT018",1159.22706740115
"FDW43","OUT027",5942.3204324924
"DRN36","OUT017",1553.18557316217
"FDJ14","OUT045",1281.70726194364
"FDA32","OUT013",3509.15074391273
"FDJ38","OUT019",360.10488434717
"FDQ57","OUT017",2426.83443403015
"NCQ41","OUT019",371.021368063412
"FDG56","OUT049",995.067757262154
"DRC13","OUT027",3396.56751178069
"FDV55","OUT035",2551.03700002587
"FDQ49","OUT045",2487.40350326474
"FDE29","OUT010",210.780366758291
"FDR03","OUT013",3501.56275695486
"FDD45","OUT049",1403.16090359945
"FDN38","OUT010",824.981415667259
"FDT56","OUT046",876.847727168266
"FDT48","OUT045",3294.70084020146
"FDU03","OUT049",3016.70936226354
"FDC56","OUT010",520.636751901369
"NCO43","OUT027",2485.08096001387
"FDQ27","OUT017",1595.74426553255
"FDR03","OUT046",3462.54307828074
"DRH23","OUT010",158.874214511962
"FDG22","OUT045",693.84141526697
"NCJ42","OUT013",1620.29347934744
"FDR24","OUT046",1386.47150094277
"FDW60","OUT035",2987.30449986483
"FDJ08","OUT013",3152.15936391511
"DRL59","OUT018",627.704058131311
"FDG60","OUT010",700.960390635725
"FDW27","OUT017",2511.0087859277
"FDX14","OUT018",1101.11576314951
"FDC20","OUT013",886.740777599656
"NCS29","OUT018",3393.52376469479
"FDJ56","OUT046",1637.22735173065
"FDB20","OUT019",350.895925959494
"FDL28","OUT027",5896.8914935975
"FDW01","OUT018",2212.82794774155
"FDL03","OUT046",3156.10113691944
"FDX22","OUT049",3530.05132077253
"FDJ21","OUT035",2569.99388731684
"FDR31","OUT045",2396.08152772162
"FDG21","OUT035",2536.03570963273
"FDS22","OUT027",1339.81905028776
"FDK08","OUT035",1652.4595979197
"FDE17","OUT018",2180.75269105119
"NCN30","OUT017",1571.68194251227
"FDT50","OUT046",1583.28793629404
"NCX42","OUT049",2571.8201916647
"FDJ12","OUT035",3602.73459370276
"NCA18","OUT027",3137.55179219042
"FDP23","OUT019",652.772838030417
"FDX12","OUT013",3966.04981453992
"FDN40","OUT018",2248.99475777626
"FDV48","OUT035",1409.80980984938
"NCY54","OUT013",2888.52128562724
"FDL16","OUT010",68.5462121909397
"FDR45","OUT018",3530.70288430669
"FDJ52","OUT046",2584.57037763214
"DRG01","OUT017",1295.38175341775
"FDP52","OUT013",4083.12408226757
"FDU58","OUT017",3185.3630412134
"FDL02","OUT045",1572.13898286959
"FDG28","OUT013",3968.43471564112
"FDA19","OUT035",2160.4832696323
"FDW46","OUT027",1831.25499075336
"NCD43","OUT049",1672.1886461528
"DRG39","OUT013",795.749175374768
"NCF55","OUT049",717.376016004933
"FDJ07","OUT046",1874.13319315274
"FDE08","OUT046",2464.04922554017
"FDP56","OUT019",117.040732349074
"FDT45","OUT045",885.15656076108
"FDF17","OUT018",2820.9712914467
"FDX44","OUT046",1388.85640204397
"FDM28","OUT027",4630.5790984705
"FDI36","OUT049",3177.38034918683
"FDS07","OUT045",1836.89518039113
"FDD36","OUT045",1842.55068286466
"FDW11","OUT046",980.76325570668
"FDN40","OUT049",2495.19804212237
"NCQ18","OUT049",1593.50763117262
"NCQ54","OUT017",2739.79034089155
"NCS42","OUT045",1329.92551576388
"DRH39","OUT010",298.050051760936
"FDC09","OUT027",2727.28459024261
"FDT08","OUT010",333.423019860889
"FDC08","OUT035",3754.95777207615
"FDT20","OUT017",742.13325435081
"FDS35","OUT035",1121.4121851631
"FDX58","OUT018",2907.8969957137
"FDW58","OUT046",1631.06986914968
"DRD27","OUT046",1549.28829644336
"FDH32","OUT019",437.235221529896
"FDS26","OUT035",4286.07044208601
"FDQ31","OUT046",1360.55000542428
"FDP11","OUT018",3240.72910153942
"FDD58","OUT017",1555.10995632249
"FDM33","OUT045",3413.69759901454
"FDZ16","OUT049",3162.37905879369
"NCS29","OUT010",1115.12822592033
"NCM18","OUT019",206.542818800432
"FDP11","OUT049",3582.62521415421
"NCC42","OUT017",2062.62839911167
"DRM23","OUT046",2886.59690246692
"NCN55","OUT027",5964.46988494285
"FDK46","OUT013",4231.51651247242
"FDR01","OUT046",3284.18117022228
"NCA05","OUT045",2380.57825722103
"NCP43","OUT017",2907.89771528984
"FDR12","OUT010",223.678074596678
"FDQ01","OUT013",4062.25649261628
"FDM13","OUT046",2080.6888127595
"FDQ19","OUT017",3754.57457810223
"FDK56","OUT019",392.806417885092
"NCX06","OUT010",430.523353155472
"FDO56","OUT027",3137.55179219042
"FDU45","OUT045",1842.55068286466
"FDI16","OUT019",171.715081388532
"FDL32","OUT046",1895.82606667122
"FDA07","OUT046",2067.72928498047
"FDA14","OUT045",2406.99801143786
"FDV46","OUT027",3419.82941078
"NCO07","OUT035",3521.10181002963
"NCP41","OUT046",1668.80062831357
"FDY60","OUT018",1832.44444786411
"FDN38","OUT017",3817.5002990823
"FDO15","OUT046",1113.51883699504
"FDT60","OUT013",2072.99026622318
"FDA55","OUT035",3787.0330287665
"FDE02","OUT010",426.318737813653
"DRJ39","OUT049",3612.92493987718
"FDV34","OUT035",1186.92804657855
"FDS20","OUT027",5232.00286548301
"FDF02","OUT027",2721.62908776908
"FDW40","OUT017",2062.62839911167
"NCB43","OUT046",3178.70341487206
"FDR58","OUT017",1366.33392454595
"DRJ59","OUT035",755.164761240686
"NCD30","OUT017",1539.60668582191
"FDE14","OUT017",1571.68194251227
"FDC28","OUT018",1416.94380500744
"FDU16","OUT018",1082.08621074117
"NCD19","OUT035",939.480546949547
"FDU21","OUT046",693.178464018069
"FDV59","OUT027",5555.71777362585
"FDU03","OUT045",3108.35081595231
"FDC33","OUT010",465.879483994532
"NCR42","OUT035",772.243176075116
"DRH59","OUT035",1184.86356950422
"NCM31","OUT035",2149.99298587265
"FDS50","OUT035",3787.0330287665
"FDP39","OUT046",848.155618106917
"FDQ55","OUT013",1885.04967686898
"FDV36","OUT019",482.417657336852
"FDI05","OUT027",2123.89016339751
"FDS45","OUT027",2688.06170990667
"FDA39","OUT045",684.325660519357
"FDC37","OUT010",521.177217752787
"FDJ60","OUT027",4208.00498550496
"DRQ35","OUT046",2054.8884181039
"NCJ06","OUT046",1869.40631245439
"NCY42","OUT018",2185.33430092687
"DRM37","OUT049",3164.53948231026
"FDR14","OUT045",796.242082977481
"FDE51","OUT049",683.414116911709
"FDT33","OUT017",2758.60713426852
"FDR08","OUT013",1869.40631245439
"FDE36","OUT010",336.965950070173
"FDL22","OUT019",374.858113957755
"FDR44","OUT013",2063.00521138695
"FDI56","OUT019",348.940339848373
"FDE47","OUT010",495.719042154294
"FDV27","OUT010",363.941630241513
"FDV10","OUT049",711.720513531403
"FDC40","OUT045",1277.46971398578
"NCX41","OUT013",3494.58804624295
"NCQ38","OUT027",2710.85269796684
"FDV12","OUT027",2721.62908776908
"FDE52","OUT017",1366.33392454595
"FDG20","OUT027",4481.91398466589
"FDV16","OUT027",1338.40109577209
"FDI32","OUT017",1839.34541148909
"FDJ32","OUT049",999.305305220014
"FDN39","OUT018",2617.84114043021
"FDY34","OUT017",2872.59153711184
"FDC14","OUT035",768.005628117257
"FDA55","OUT017",3660.44556166959
"FDZ50","OUT010",403.722901601335
"DRG13","OUT049",2596.95049602728
"FDP01","OUT013",2488.04116421248
"NCG54","OUT017",2874.83936712541
"FDM13","OUT045",2010.33621383974
"NCO18","OUT027",4655.67964444894
"NCW41","OUT013",2570.57560620612
"FDM52","OUT027",3824.68520650793
"NCF55","OUT035",772.243176075116
"FDT09","OUT046",2091.45170192065
"NCM19","OUT035",1813.01086268432
"FDW12","OUT018",2201.91146402531
"FDP15","OUT019",941.973697419966
"FDK36","OUT045",779.592131222746
"FDZ25","OUT035",3026.52738020076
"NCW06","OUT049",3177.38034918683
"FDW60","OUT046",2921.57591238256
"DRC49","OUT013",2453.5932597648
"NCT17","OUT035",3264.24768437925
"NCN06","OUT018",2347.01609236798
"FDC45","OUT013",2899.43776934349
"DRJ47","OUT019",197.535822902666
"NCF06","OUT045",3793.41460701012
"FDE21","OUT010",552.210028484282
"DRG27","OUT013",684.575145099358
"FDW40","OUT049",2116.53259327836
"NCO53","OUT046",3195.77738116927
"FDE23","OUT049",694.181580756101
"FDQ16","OUT046",1636.72537162321
"FDS26","OUT045",4032.80189178661
"FDZ13","OUT010",97.7684826173266
"FDS14","OUT049",2593.21937671408
"FDC10","OUT045",1825.97869667489
"FDY16","OUT049",3193.00791642753
"FDJ20","OUT035",2139.32449665819
"FDV43","OUT035",762.350125643726
"FDZ32","OUT027",2716.36810652637
"FDR23","OUT046",2914.43905973663
"FDN24","OUT035",946.019388793924
"FDE34","OUT027",5232.00286548301
"FDU31","OUT013",3498.23426019649
"FDW33","OUT018",1449.56768483287
"FDU26","OUT046",1895.82606667122
"FDE20","OUT027",4379.16519101707
"NCW05","OUT035",1685.2402403822
"FDB22","OUT018",2201.91146402531
"FDO56","OUT046",1884.90958295497
"FDA19","OUT027",3432.99070168343
"DRI39","OUT045",872.315693884509
"FDH52","OUT018",816.955686421082
"FDZ50","OUT035",3297.76644604811
"NCN42","OUT035",2521.48673835072
"FDB53","OUT013",2462.34931996447
"DRG11","OUT017",1600.58700002853
"DRK11","OUT027",3784.49596363935
"FDQ60","OUT017",2023.27300728824
"FDT36","OUT017",732.24020391942
"DRG25","OUT018",2909.24019109932
"DRJ23","OUT046",3143.26027004287
"FDG05","OUT035",2665.90264964431
"NCK06","OUT018",1787.70615896865
"FDU52","OUT017",2469.60024457537
"FDW07","OUT018",1168.80925325871
"NCM17","OUT045",705.724845568742
"FDA22","OUT045",2833.16997710063
"NCA41","OUT018",2885.29471776107
"FDF38","OUT035",768.005628117257
"FDH52","OUT046",985.000803664539
"FDY58","OUT019",809.654092162705
"FDZ16","OUT045",3077.72195831846
"NCM18","OUT017",1019.82499560803
"FDA22","OUT018",2541.20749811066
"NCJ43","OUT035",3015.61089648452
"FDI34","OUT027",5938.37865948807
"FDG56","OUT046",980.76325570668
"FDS34","OUT046",1863.75080998086
"DRC01","OUT035",840.851988338592
"FDQ04","OUT035",755.964878354438
"FDK04","OUT035",950.256936751784
"FDT51","OUT049",1747.3673128119
"FDV26","OUT017",3091.40089832978
"FDS04","OUT049",2090.61481916898
"FDW43","OUT018",3494.36936959405
"FDQ28","OUT010",376.188830406109
"NCK06","OUT017",1994.81301611346
"FDS23","OUT018",1816.10513820318
"FDZ36","OUT019",331.798487727476
"FDE56","OUT018",830.340727895515
"FDW10","OUT027",4449.83872797554
"NCN14","OUT045",3108.35081595231
"NCQ18","OUT045",1520.27224333706
"FDW08","OUT017",1634.96714586849
"FDU43","OUT035",3988.20992999465
